"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"3OLZC0DJ8LWXNAPWL1SDTDA802IVIM","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3TAYZSBPLOPG6HSKS67IJUFC5BO2SE","A121BA8K0UHGWQ","Submitted","Sun Dec 10 02:36:18 PST 2023","Sun Dec 10 02:38:33 PST 2023","Wed Dec 13 02:38:33 PST 2023","","","","135","100% (2/2)","100% (2/2)","100% (2/2)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","6690","2.03 
Work Exclusivity/Independent Work.","-1","","2","152","By: /s/ Yasushi Kawaguchi 
Name:","12502","If to Company 


Name:

Address: 
Telephone:","6690","2.03 
Work Exclusivity/Independent Work.","12984","Its: 
 
 
 
THEJOINT…THECHIROPRACTICPLACE™ 
 
FRANCHISEAGREEMENT

By: 
Name: Chad Everts","13591","Andy North 


WITNESS: 


/s/","13371","WESTROCK COMPANY

By: /s/","10592","Jeffrey B. Osher","1372","By: /s/","6684","By: 
By: 
Name:","2698","Address","false","false","false","false","false","false","false","false","false","true","COMPANY DETAILS"
"37NXA7GVSVNZDBX264PQLT20H6CLVQ","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3P529IW9K12D3Y96WSPORRV6MLLLF3","A121BA8K0UHGWQ","Submitted","Sun Dec 10 02:42:21 PST 2023","Sun Dec 10 02:45:51 PST 2023","Wed Dec 13 02:45:51 PST 2023","","","","210","100% (2/2)","100% (2/2)","100% (2/2)","8","Insurance And Indemnification","910","Page 34 of 39 
19.","-1","","0","910","Page 34 of 39 
19.","7413","19. Intellectual property indemnity 
19.

1 Indemnification.","380","Requires additional insured endorsement and waiver of subrogation endorsement.

b. 
Automobile Liability Insurance.","7199","14.3 Procedure","2834","Publisher's warranty 
      27.4.","7125","ARTICLE XI – WARRANTIES 
11.1","4958","12.2 Indemnification Procedure.

12.2.1 
Notice of Claim.","5872","3. Representations of the Company.","10833","14.2 Indemnity.

A.  
By Customer.","5644","16. LIMITATION OF LIABILITY.","true","false","false","false","false","false","false","false","false","false","REPRESENTATIONS"
"3ATYLI1PRVJYS10527RZAMV0HOAOJP","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3IOEN3P9SA04UYCR2P41D69FVEL16E","A121BA8K0UHGWQ","Submitted","Thu Dec 07 15:43:26 PST 2023","Thu Dec 07 15:50:40 PST 2023","Sun Dec 10 15:50:40 PST 2023","","","","434","100% (2/2)","100% (2/2)","100% (2/2)","17","Independent Contractors","5312","**] of plants in field.","-1","","3","13341","Unauthorized Representations and Relationship of the Parties.","2811","15.15 
Independent Contractors.","12135","30 
ARTICLE XV.

MISCELLANEOUS

15.1Expenses; No Partnership or Joint Venture.","5312","**] of plants in field.","132","6. 
Independent Contractor.","3106","Authorized Third Party Beneficiary.","6959","9.13
Independent Contractors.

Both Parties are independent contractors under this Agreement.","13250","9.
02.  Independence of Parties.","1523","14.6 
Relationship of the Parties.","7062","15 
6.13 
Independent Contractor.","false","false","true","true","false","false","false","false","false","false","INDEPENDENT CONTRACTORS"
"3OZ4VAIBEZWTIL923JDD5EP8DH7VJY","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3HWRJOOET8J81X40LQ2JLVO12DUSEK","A121BA8K0UHGWQ","Submitted","Fri Dec 08 23:44:13 PST 2023","Fri Dec 08 23:48:38 PST 2023","Mon Dec 11 23:48:38 PST 2023","","","","265","100% (2/2)","100% (2/2)","100% (2/2)","9","D Assignment","11575","a reasonably adequate scale and a label printer 
     .","-1","","0","11575","a reasonably adequate scale and a label printer 
     .","32","7.2  
Exercise of Option.","10487","18.
 INTEGRATION.","13525","12.
 INTEGRATION.","9636","Not applicable.","10998","12.5  Assignment.","2519","Restrictions on Assignment.","10846","20.2 Relocation.","8005","4 
14. Miscellaneous.","9125","5.2. Assignment.","true","false","false","false","true","false","false","false","false","false","INTEGRATION"
"39N6W9XWRF40VDE60OFUF01M36SGYO","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3M23Y66PO5O4OIBLF8JL97WOLGQ6SZ","A121BA8K0UHGWQ","Submitted","Sun Dec 10 02:18:08 PST 2023","Sun Dec 10 02:27:59 PST 2023","Wed Dec 13 02:27:59 PST 2023","","","","591","100% (2/2)","100% (2/2)","100% (2/2)","9","D Assignment","3280","Section 12.2 Derived Works.","-1","","3","6159","GENERAL","4220","15. 
Assignment.","1193","20.
10 Assignment.","3280","Section 12.2 Derived Works.","6363","No Assignment.","10310","20.Non-assignment.","8246","20. 
ASSIGNMENT.","9707","13.  MISCELLANEOUS 
     13.1 ASSIGNMENT.","12833","NEITHER DESIRABLE NOR APPROPRIATE.

11 
(h) 
Assignment.","704","Assignment.","true","false","false","false","false","false","false","false","false","false","ASSIGNMENT"
"3U74KRR67O2AOJWYDM5QX3I4PGWTNK","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3TXWC2NHN27R61DJDFMXTHNQBGES9A","A121BA8K0UHGWQ","Submitted","Fri Dec 08 23:41:53 PST 2023","Fri Dec 08 23:43:42 PST 2023","Mon Dec 11 23:43:42 PST 2023","","","","109","100% (2/2)","100% (2/2)","100% (2/2)","0","Proprietary Rights","11239","(c) 
Fee Adjustment.","-1","","5","6999","5. OWNERSHIP. 
5.
1

By IMNTV.","298","Ownership 
10 
Section 5.02.

Assignments and Licenses 10 
Section 5.03.

No Implied Rights 10 
Section 5.04.","1720","SeattleSoftwareDevelopers 
SOFTWARE DEVELOPMENT AGREEMENT 


PELICAN DELIVERS iOS","9858","3. Ownership.

3.1.
 Assignment of Inventions.","6400","2.
6  LICENSE AGREEMENTS.","11239","(c) 
Fee Adjustment.","960","6  TRADEMARKS.

6.1  
Right to Display.","4954","11.3.2 
Infringement of Third Party Rights.","5591","5.7 
Sufficiency of IP.","11623","2. 
Intellectual Property.","false","false","false","false","false","true","false","false","true","false","OWNERSHIP"
"3ZZAYRN1I88S64WAE153CSI9FQ1TOZ","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","379J5II41RXLXK9A1H5I99A6AK6LEL","A121BA8K0UHGWQ","Submitted","Sun Dec 10 02:42:20 PST 2023","Sun Dec 10 02:44:56 PST 2023","Wed Dec 13 02:44:56 PST 2023","","","","156","100% (2/2)","100% (2/2)","100% (2/2)","8","Insurance And Indemnification","392","e. 
Late Fees and Collection Costs.","4","6.0","2","9599","Section 7.3.

Insurance and Third Party Obligations.","4130","29.0 LIMITATION OF LIABILITY 
29.1","392","e. 
Late Fees and Collection Costs.","9597","ARTICLE VII 
                                 INDEMNIFICATION 
     Section 7.1.

Certegy Indemnification of the Equifax Group.","9220","17.4 Procedure.","10055","8.2.
 
Indemnificationby Licensee.","10887","25 


Section 9.

Indemnification.","3267","(b) Services Disclaimer.","13394","- 6 -
7. Indemnification.","9463","9. 
VIP REPRESENTATIONS AND WARRANTIES:

DISCLAIMER: LIMITATIONS.","false","false","false","false","true","false","false","false","false","false","INDEMNIFICATION"
"3BKZLF9901GR828K3KK69E5O9T1QYT","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3X31TUMD703MDJFYPTA32PRCLAJ1LX","A121BA8K0UHGWQ","Submitted","Fri Dec 08 23:36:31 PST 2023","Fri Dec 08 23:39:08 PST 2023","Mon Dec 11 23:39:08 PST 2023","","","","157","100% (2/2)","100% (2/2)","100% (2/2)","8","Insurance And Indemnification","3712","3.1 Commercial Principles for Credit and Receivables Management.","-1","","2","2662","G.  INDEMNIFICATION","11106","10 
10. Agency, Indemnification and Insurance.

10.01. Calm and XSPA are each independent contractors.","3712","3.1 Commercial Principles for Credit and Receivables Management.","753","3 
9. COVENANTS OF THE COMPANY.","13282","12. 
Indemnification.","5221","INDEMNIFICATION.","11986","20 
12.2 
Indemnification by Liquidmetal.","9262","2 
 
5. Protection of Work Product.","376","5. 
General Representations, Warranties and Covenants.","11550","13. Indemnification.","false","false","false","false","false","false","false","true","true","false","INDEMNIFICATION"
"3R868ACW4UT003OBWAHDT7AO90WGZF","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","3RGU30DZTDPDEIDNFUHO622NFXSMJ9","A121BA8K0UHGWQ","Submitted","Sun Dec 10 02:28:38 PST 2023","Sun Dec 10 02:34:00 PST 2023","Wed Dec 13 02:34:00 PST 2023","","","","322","100% (2/2)","100% (2/2)","100% (2/2)","14","Financial Records Audits","1550","Section 3.2 Servicing of Receivables.

(a) 
General Servicing Obligations.","-1","","8","1331","4.8. AUDITS.","1253","(f) 
Financial Statements.","1470","5.3 
Maintenance of Records.","10443","8.  
Records; Audit.","3907","13.4. 
Audit Rights.","6918","(b)Financial Audits.

(i)
Audit Right.","2129","10.3  
AUDITS.","9609","Section 10.2.

Records and Documents.","1550","Section 3.2 Servicing of Receivables.

(a) 
General Servicing Obligations.","8085","7.3.5 
Records.","false","false","false","false","false","false","false","false","true","false","AUDITS"
"30EV7DWJTXCYYKP0OB6839OX9SPY64","3XJ5RHVJOEKB7RAGZCWOTUSAPJELXM","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Wed Dec 06 04:28:51 PST 2023","1","BatchId:5164744;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 04:28:51 PST 2023","","","36AHBNMV1UT05D29O1JOXZUHJMPDYQ","A121BA8K0UHGWQ","Submitted","Fri Dec 08 23:17:50 PST 2023","Fri Dec 08 23:24:08 PST 2023","Mon Dec 11 23:24:08 PST 2023","","","","378","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","4806","Customers as contemplated by this Agreement.","-1","","2","10971","2.10  Promotions.","96","Transshipment is allowed.

Partial Shipment is allowed.","4806","Customers as contemplated by this Agreement.","12000","Exhibit 8 
SUPPLIER/SUBCONTRACTOR CONTRACT 
1.","1711","5. 
Quantitative Analysis.","4689","5.6 
Upstream Agreements.","9526","Section 7.2  DOCUMENTATION.","7408","2. Appointment and Term 
2.
1","4039","3.0 APPOINTMENT OF DISTRIBUTOR.","2198","4 
2.
3 Exclusivity.","true","false","false","false","false","false","false","false","false","true","AGREEMENTS"
